Id,Notice,Value,
ba7550704393de68568874db04b92702,"You needn't translate the text. Unless you turn on the online book function for Chinese users","היו כמה בעיות, אנא נסה שנית! אם השגיאה נמשכת, נסה להוריד את המקור של פרק, להחליף או למחוק הורדה הספר",
d91a4cba795fd26cb76a00d728ab2a63," ","זמנית לא ניתן לקבל תוכן הרומן, אנא נסה שוב מאוחר יותר",
193ebd374e4de76e0c211747f189028c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מספר שגיאות ארעו בעת הורדה חלק",
a3cfe7cbbcf71e7be2e766de325eae2d," ","התעלם והמשך",
b2627e81115955337af3e69b65692a28,"You needn't translate the text. Unless you turn on the online book function for Chinese users","{0} נוספה לתור ההורדה.",
36711434d88f4d2fdb28b81ffb7ef6a5,"You needn't translate the text. Unless you turn on the online book function for Chinese users","ההורדה הנוכחית נמצאת בעיצומה, בבקשה תפסיק או מחכה להורדה כדי לסיים, ואז להוריד את הפרק החדש",
0c6e5d82a03b167eaa58c09a2aa5b815," ","לכולנו יש ימים רעים",
5bddbcd4449b7bbfe3ed21c6c834ec44,"You needn't translate the text. Unless you turn on the online book function for Chinese users","עזוב שממשק זה יגרום ההורדה לעצור.",
67447f7e5d140719d13625e577004700," ","עיבוד, אנא המתן",
a14fa2166ed698f3d04061f57e5ab9b9," ","טעינה",
34bd73951b4fd3f310948d5ff0ab3441," ","כדי לבחור יותר מאחד",
a33ddd3b6531c3bd5d006e6fd65f1229," ","כדי לבחור יותר מאחד",
61242e9f754401607d81f5d2095cee3a," ","חיפוש הספרים",
b9a403d9d7a86e2b033b852aff690ac4," ","טוען...",
77401ea47594854b5c20f083047c33f5," ","מחק קובץ קולי",
495c3889dfa3d011d7295d6976591dc6," ","ייצוא כדי לכסות",
f6e3abb8b9e7dd47e99f02e405709439," ","{0} {1} גירסה",
7adb6458badf30672fd61b6ed9b9e3b5," ","חלקים של התוכנה מהרשת, במידה ותפר על זכויותיך, אנא שלח הודעה על yfreader@yinyue200.com <br/> <br/>או שמות מוצרים של ספקים חיצוניים עשויים להיות סימנים מסחריים של בעליהם",
d6c5c00bec1027a39b4b3919ba68da37," ","רשיון",
306a62944b3a5dabaf7035ce45b47267," ","הודעת פרטיות",
78e2b99ca31ea4fcce81fb53de82e6c3," ","הספר אינו קיים או הוסר",
01927eac784debb204dea4d21d1b8cd8," ","מידע",
a4db069238d8d89f372b686769c2a604," ","קטגוריות",
ed091b47af84c07cfe969247e61a1f15,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מעבר למקור",
987bdc9d763d9656ded5e0253d28f770,"You needn't translate the text. Unless you turn on the online book function for Chinese users","אתה צריך ללחוץ על העמוד מדריך של ""המתג למקור הזה"" ייכנסו לתוקף",
06077a433c30fb3b8dce7ae5996f619a," ","בחר מיקום",
74a7475cad9677ba41b4ccbc6a222d8f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","להוריד את כל",
b8134f85a74b3920ff131c916dbf071d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מבוא עומס ברשת",
2f4b2e23ac9742c76ce4cf15dd66433f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","להוריד מקור: {0}",
80a0d7c704dd277483df1b4f8eb961d9," ","רענון סעיף",
5ab8a6b8508a710d02102eec7184a452," ","נכשלה!",
ca427b3f4b5b4e4018787e96a7920573,"You needn't translate the text. Unless you turn on the online book function for Chinese users","שינוי מקור להורדת רומנים",
c98a3f50a5d9959de819145f22202016," ",". זה ספרים מקומיים ייבוא",
3102be5b9306de12b8bd645c06fa585e,"You needn't translate the text. Unless you turn on the online book function for Chinese users",". אני מצטער, אך נתוני רשימה פרק זה אינו תקף.",
5a65aee8789bf00cc8241a2f6bfb544d,"You needn't translate the text. Unless you turn on the online book function for Chinese users",". אני מצטער, קטעים ניתוח מבנה טקסט שגיאה ברשימת נתונים.",
72e4c614a827ae7172b0f2db5e945869," ","סימניה",
8c10fdaffa1194375415263aec016f6c," ","סעיפים לעבור בתחתית הרשימה",
adc5a4368fa48441d2fc6eeea059e1f4," ","פרק הרשימה לסימניה",
53b347b7048f7abf4c9f35552ac5c298," ","פרק הרשימה למעלה",
beb3c7b9b84b19abbea4a52b9a0a1cee,"You needn't translate the text. Unless you turn on the online book function for Chinese users","הרענון הושלמה! לחץ על אישור כדי לחזור אל המדפים!",
364b3c4617ce8abd033a23ca16710e1f," ","שגיאה לא צפויה",
8981f0b224cd1fbf94ed9f0811732b32," ","מרענן את השגיאה פרקים",
f3cd462c40a8f408171cede0fa6ddf94," ","שתף",
2659c9139ee8bdd4d0504795c8db8b9a," ","לחלוק את?",
74004a25e517903140e99be92654a041," ",". אני מצטערת, אבל שיתוף כשל..... קוד שגיאה: {0}",
2ea379700b3589b6ac480ea8e5ebc512," ","שיתוף אחרים",
610fac2c6e60970a6ba71927f0c1ae3d," ",". הנה ספר טוב. אתה יכול גם להסתכל על {0}",
d50e625497218b93d1249e5dae53f8cc," ","שתף את היישום",
8f8c669401044b0bd458648c02320926," ","משתמש בביטוי רגיל כדי לאתר את הסעיפים כדי לברר פרטים נוספים, אנא לחץ כאן",
f677171484f7456d13f2bd9ccc4bc94b,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מדריך להוריד פרופיל לאחר סיום טעינת.",
6906830459d60629dc34a5f31d5e1641,"You needn't translate the text. Unless you turn on the online book function for Chinese users","נא להוריד את הספרים שוב לאחר השלמת הפרופיל טעינה.",
2eed1a744433034f759eb020269222cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מאוחר יותר, מרענן ""{0}"", יש כבר מרעננים את {1}, {2.",
7c716ca43d80e5226e97df40901afd81,"You needn't translate the text. Unless you turn on the online book function for Chinese users","לאחר לחיצה על ההורדה מדריך בספרים דף מדריך יתווספו מדף",
809c638fc3928737294187ac1d4865e0," ","שם פנקס אינה חוקית אנא נסה שוב לאחר החלפת ספרים!",
2a3858cf6d51e263be55e9be819aff41," ","באפשרותנו באופן זמני לקבל רומן זה, נא נסה שוב מאוחר יותר. קוד שגיאה: {0}",
7e9cd7ac8d16f182c2c0fcd734d550e9," ","זה ספרים ייבוא מקומיים, תכונות שיתוף אינן זמינות. אתה יכול ללכת לבית >של מדפי הספרים שלי >ארוך הקש או לחץ לחיצה ימנית על לחלוק את הספרים >כשמייצאים ספרים כדי לשתף.",
0cc1bb2ad253c9e53b37998e7ec92c24," ","החלפת עטיפה",
bd430bffe7bc2eb54c274eec3ada6b1e,"You needn't translate the text. Unless you turn on the online book function for Chinese users","ספריית הורדה",
816879e7d23367479d3520fb710b0970," ","{0} טעון",
7d1dadf8c47a38178c0f610d73d40f82," ","פרק חדש נטען {0}",
32653d660d6f84aaae6b8c9f541a9d7c," ","טוען...",
9888b83e95fdb55ce3d92862892b5980," ","אין פרופיל",
28a1d088d9b44407d4815a14a556bbd3,"You needn't translate the text. Unless you turn on the online book function for Chinese users","לא תומך האתר של הרומן",
6f3d60f8f8cdacf828037b3103239f6a," ","רענן",
719d22977ebea23a69694415ea704a73," ","טעון כדי לרענן",
5b20ad083b3495ee81a7e444e513bc8b," ","שגיאה בכתיבה אל השער! המערכת תתעלם באופן אוטומטי.",
a5eb26b7a73a9be7a9fe1e0b11218c0f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","תכונה זו על ידי ניתוח של דף האינטרנט כתובת איפה הרשימה של רומנים, אחסון במטמון לא מקוון מהספרים המועדפים שלך (רק פותר את הספריה גרסת המחשב; ו להציג רק את הגדרות החיפוש באתר)",
65ca0782e3b0ff1e2c90b17edb7164ef," ","חופש פונקציה נכנסת לתוקף רק פעם אחת, ייכנסו לתוקף מיד לכבות את התוכנה",
dc615c71c75159f1241295a68532e9e6," ","או",
82bf182b5496a2f6669035c611a8ba2a," ","אם תפסיק להשיג קריאת",
6d8cdb3f42da88bfa057fe2be72b75a8," ","מידע נוסף אודות תכונות Cortana",
bb2e4ef58f4725e462109041842b04a1," ","Cortana מותאם אישית על שם התוכנה (לאחר ההפעלה מחדש כדי שהשינויים ייכנסו לתוקף)",
146c96e98e7cbd15bb3f50ae3e73859f," ","מחדל לקריאה",
d56f41bdddf75bae61ed4767d8f299d1," ","קריאת רקע",
51bdbc5eb6f678d989d41f0a3e7e6527," ","קריאה כללי",
a09256d024fe5fe071e20cdc0f6dd830," ","‏‏לא מוגדר",
ed46b38d0466e14346c1fb3fd26297d2," ","מהירות קריאה",
52f64da70f4cb272e538222b95ea7950," ","הגדרות מתקדמות של ""ספיד"", התוכנה ""לקרוא מהירות"" הצג כיסוי",
45eba65eb197cb75a452ee3c394985f1," ","בטל את הרקע התכונה טקסט לדיבור עשוי להאיץ את מהירות ההפעלה של התוכנה",
9c6b35f999bead4a23ee350c74c51b3b," ","לבטל את הרקע של טקסט לדיבור",
9897d89c30b50632d144a875d5ed5bca," ","הגדרות מתקדמות",
6ff25ac0989d09122fe2051d385d6e1c," ","תזמון.",
908bcfa2bdf0825b64f71f7acc5ae8a8," ","תצוגה מקדימה",
69edc9a7545f5952f2eb8bb477b7bfd5," ","אבודים פרק מנסה באופן אוטומטי לייבא קובץ TXT",
56ae3e94df263fa7a65c3848367293b6," ","כהה",
c2078d547e9637a4ca51a251ca892ab6," ","בצע את המערכת",
fad60fa1b631416df4095f316062decb," ","בהיר",
5ac80a7934edbfd5b6a8efdc393b0cd1," ","לאפס את התוכנה",
8d8f6ae4783dca312bbeabcbc989123f," ","מחק רקע הבית מותאמות אישית",
acf391897e17af7ac972a64962ed8679," ","לאשר לפני היציאה",
ec7072431c87349c94bc53f342b6ef5d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","מציג את פרטי להורדה",
1c5cc01e1076f8525a7493b0e33ec7ea,"You needn't translate the text. Unless you turn on the online book function for Chinese users","הצג רק שמות פרק",
d22b6efa1b10dc4c06ebc2ceee51183c," ","רקע מותאם אישית הביתה",
de08c730e0359d1174b474d641934734," ","בבית בעת לחיצה על לחצן חזור לתלות",
c311dcc462c2723d9b940d1e469c4579," ","לאחרונה קראתי רק מכסה הצג (סידור דמוי רשת)",
58a73ddd04023e7bdcd987d747196b0f," ","שחזר ברירות מחדל",
99049f7743ec8137f3e25eda978cd424," ","תוכנה נושאים",
5b7d0c02f4ec0fcb3867c8f9ef1b6ebb," ","בלחצן הערכה דף קריאה אחרונה",
14c570ef45967bb84f27fa80f7dfd7fe," ","לנסות למצוא ספרים חסר",
a2bbdd1a54fd20b832415b3df9b6951c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","במקטע תצוגת רשימה",
87cbc727c79de38014a4592b4ee14378," ","בחירת גופן",
a0101e72223b4398aa6e7bbb308bf15e," ","גופן ברירת המחדל",
36c63a87499e7f7a3db4c154255e3d73," ","ייבוא קבצי גופנים (TTF)",
c4bfdf172808307c7e744c034abad28f," ",". קורא מסך ארוך",
6b6407178688c76cf63fb65521f4e8cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","קריאה אוטומטית של פרקים",
7e132e40115d73995294628419cc4d82," ","גלילה אוטומטית מהירות (אופציונלי)",
3841e5320722b25396ece8c3d3e96158," ","בחירת רקע נשמר באופן אוטומטי.",
31efd81819bbe7dea7f80978b57b9865," ","בחר צבע רקע של צבע קבוע מראש",
2dcd3c8cd70f216e1398afbc96b8aae2," ","תמונה מותאמת אישית",
f7ea954fbfdf88c9ef63e8d561f33a44," ","לסנן גלישת שורות עודף ופונקציות אחרות איפה?",
f2da4cb1cf445f069fe9469664471f3f," ","איפה להפעיל מצב לילה?",
9fda718ee2f1cf73b7ec1b85a06c7b50," ","תמונה קבועה מראש",
1059208e20fdee50e71de30ccfa0315e," ","תמונה ריקה",
70085e7dd9a572ac8d7fb107f2ed79f6," ","צבע הרקע הנוכחי:",
3387de75cb654c7ff9630dd1e327b4dc," ","המר עם",
6be9b2b87222dc44c23741bb8b9165ed," ","אל תמיר",
934d2630532d54ba1c9cc83a421a8921," ","ומסורתיים",
3cca37597bb3a59bafc2bae861602cc7," ","כדי פשוטה",
3a4257b181c68e306fc7f93cd679d9e5," ","פנייה",
46c49fe7b4453a8b22ebabdcbc327714," ","תצוגת המסך אופקי בלבד",
0f434f26f65bcedc82a0a95109c15f89," ","קלווין",
37ec5b3723d02dae2a178f148838ca6a," ","הצג שתי עמודות (מצב המגילה פסולה)",
1d08246170bc27a10670182ec077f3e2," ","הדגשה פעילה",
bb3db65142afd55de38bde6f4efe3f5e," ","שימוש בתמונה כרקע",
9272366e585c8d33058284594f1226bd," ","לאן לפנות על הגלילה האוטומטית?",
9fa091221017ef9469f7a115a660803d," ","הסר",
a4384a19e7bbc57a9cea2ad18105c8cc," ","מחק בהצלחה!",
7541b9ee52d33f956121fc68b12fe512," ","ייבוא קבצי פנקס",
8b57a3bc3ecf56e3c715d5bc70489e71," ","אני מצטער, הייתה שגיאה לא ידועה!",
2afa97007542298737aff364c74222fe," ","עדיין לא קראתי",
c6f10221224f1cdff3ab3ac8f8799d78,"You may need to change the semantics for your language","קריאה בקול יהיה להמיר טקסט לקבצי אודיו ברקע, בגלל הייחוד הנדרש על-ידי קטעים של המרת תבנית קובץ. (מילים 3500 המקומית לייבא ספרים על הפרק. ) (נא ודא להמיר את הפרקים בספר המקוון ניתן להוריד, ההמרה יעצור שום קטע להורדה. )",
50d7b5e36ff426c02eb6cbbbcc1743c4," ","אתה יכול להיות בתוך הספרים שלי ניתן למחוק ממשק של קבצי שמע שנוצרו כדי לפנות שטח אחסון",
3e950068cd6f491888bf971b1f9495d7," ","מספר פרקים",
b112aca103f47a5fb6c48e8f9ca66f3c," ","אם ברצונך להמשיך להפעיל קבצים שנוצרו, בבקשה ללכת הממשק הראשי >פועל כעת",
6c05aeeb7d90dba7b0e9b95c10374b2a," ","החלף את הקובץ שנוצר",
a3c6916634cd5387857d24abf2e08e69," ","התחל יצירה",
3e20ea6c22588762777039ad52648e0e," ","אין קול מחיקת קבצים",
edf98f1565cbeffd51b2edb6014ee2f1," ","בטוח שאתה רוצה למחוק אותו בספרים קורא '{0}'?",
f7c31f72d4ba5d120f1e6037b69e7db0," ","לקבוע את הקורא שברצונך למחוק פריטים אלה {0}?",
4ee06c9e10a5b51617f4bd70a3548f51," ","האם ברצונך למחוק?",
4186e2aeffe90cff008fa7950b7e6b56," ","הכנת רקע הקריאה",
a517760ebbbc6e7df43819dc5cdb0c04," ","מדפי ספרים כדי לחפש",
9977ae0924d760663a08b3ac315f10e3," ","הפעלה",
7a2629b7b07bc7846a330a030aeb1aa5," ","יש אין ספרים זמינים עבור ייצוא!",
acd158c17f7152f8a39a8ba066fe1b21," ","קובץ חבילת ספרים",
0151cbcd494c804b69034fb2bc3ee164," ","חבילת ספרים הייצוא הושלם! באפשרותך להשתמש במנהל הקבצים כדי לפתוח את הספרים של חבילת התוכנה לייבא",
ba7e8a55f7f8a2cc0b82c96ea940807a," ","יצירת השער נכשלה!",
20d899a633d125187b428ea26da0b41a," ","החלף הכל",
e9eec6b9e8596d928f11b439f89dd128," ","ייבוא ({0} קבצים, סך של קבצים {1})",
d5ae0d23f68efefad1beca2dce060adc," ","ייבוא מלא. לחץ על אישור כדי לחזור אל היישום {0}. <br/>לקרוא את הרומן, אנא פתח את התוכנה (לא כולל את הפונקציה ""שיתוף"" כדי לפתוח את התוכנה)",
5ab7060016c7ff7dbcde1f1697a2291c," ","קובץ זה הוא ריק, נטוש ייבוא קובץ זה!",
2398e2ed49a75595dc1097dba13b89ba," ","כמה שגיאות אירעו בעת ייבוא!",
fdef48c379f9e56b1e9c390434612bae," ","ספר עם שם זהה כבר קיים, אם אתה לא רוצה להחליף, לדלג על זה, שנה את שם הקובץ ולאחר מכן נסה שנית",
d7ff38acc5383a489fc1224bfe1ddf47," ","שם הספר (ללא סיומת) אינו יכול להיות ""other1"" משותף "","" PlatformData ""ויתר כדי לייבא את הקובץ, כגון הצורך לייבא, החלף את שם הקובץ ולאחר מכן נסה שנית!",
4c4f1a34ecc6f9b6395471dd4365d0db," ","שם הספר ארוך מ- 50! כדי להמשיך לייבא, לחץ על ""{0}"". (לגרסה המקצועית אין הגבלה של אורך שם הספר. אתה יכול לבטל תחילה ייבוא זה, ואז לייבא מחדש לאחר רכישת הגרסה המקצועית כדי לבטל את ההגבלה)",
f5a709cb7491a113ef64d195aaf4886e," ","קבצים בעלי סיומות. לא! (נטשה לייבא קובץ זה)",
dfa1e60b8f3f2050f8635760971eba7a," ","פרק אבוד להיות חכמים? (מסייע לך באופן אוטומטי לפצל הפרקים של הרומן)",
7a6bd78091c46f00b3a6f3df3bdb397d," ","קובץ זה אמור להיפתח מאוחר יותר, לבדוק את עדכון התוכנה!",
5e2edf50d557483f14fe03a89f07e7cc," ","קובץ זה עלול כבר פגום ולא ניתן לפתוח את הקובץ!",
63e61d1d5a8c2b543bd529878bd13dd7," ","שם קובץ שיחות",
107461687928da13507340f7180cea4c," ","קליטה של שם הקובץ (זה כבר לא יבקש)",
7c1a91eac24a021c904e959c7f83152d," ","בטוח שאתה רוצה לצאת?",
9dde360102c103867bd2f45872f1129c," ","Replacement",
cd7e1aadcd2da1d4590bd09886edb549," ","בחר ספר ולחץ על ' פתח '!",
b150c7aee75745f86910047addbe16a7," ","יצירת הספרים {0} נכשלה!",
72ef2b9b6965d078e3c7f95487a82d1c," ","דלג",
44981e3aac654dc2ecd7b2cd3c5b2a6a," ","נקה חיפוש היסטוריה",
cec85b6f646c5c508a5b5fe24ceb52f2," ","ייבוא קבצי פנקס או להשתמש קבצי JPG כדי להחליף את הרקע של דף הבית",
46e4d85ef6b2fd701c49f88304bf92f1," ","שימו לב: רקע זה לאחר הקריאה בקול כוללים מומלצת רק הפקת דיבור הקבצים מיוצא בספרים שלי מדף הספרים חבילות עבור שימוש בטלפון הסלולרי. אם אתה צריך לשחק במחשב שלך, אתה יכול ישירות להוביל חלונות אחרים על רקע הקריאה.",
2d223e38654435d2047cc88975b51cf8," ","הוא מצטער, הופיעו יש כמה שגיאות <br/>אולי סיבות:<br/>1, ולא מספיק של זיכרון (RAM) או שטח אחסון;<br/>2, בקשות שנוצרו פרקים. מספר יותר מדי; <br/>אם המשיך מוקפץ זה טעויות ושגיאות כל של התקדמות היא בהפרשים של, כל הזמן תלחץ לחצן ""החלה שנוצר"" לפתרון בעיה זו <br/>הערה: האם זה התקנת תוכנה כרטיס SD, ייתכן סיכון מוגבר שגיאות.",
5ba8a053731ad78871f7b666aa96e120," ","כדי לבצע פעולה זו בזמן הזה, אנא נסה שוב לאחר הפעלה מחדש של התוכנה",
61d490d0a77ccf1804dfeb90b0f867f5," ",". אני מצטער, אבל יש כמה שגיאות <br/>גורמים אפשריים:<br/>1, נכשל להעביר רשימות השמעה. <br/>2, נסגר באופן בלתי צפוי תהליך הרקע, הפעל מחדש את התוכנה ונסה שוב",
aa5c3e6ad7daa807bd752708b2cab303," ","האם אתה בטוח שברצונך להמשיך? לא מומלץ הסעיפים שנוצר הוא גדול מ- 100, זה יכולים לצרוך זמן רב.",
45fb1d2618b46eebff7ea4854dde987e," ","סעיף {0}",
5c8790ff21f87497b3ce6efb2200469d,"You may need to change the semantics when writing in a right-to-left language.","השמעת הושלמה, בבקשה חזור למסך ""מאחורי הקלעים-דיבור שליטה"", לחץ על לחצן ""תצוגה פועל כעת פרק"" ו ואז לבנות את שאר התוכן. אם אינך רואה מסך ""מאחורי הקלעים-דיבור שליטה"", יכול להזין הממשק הראשי ולאחר מכן לחץ על העליון מצד שמאל של לחצן מסך שלוש שורות, למצוא את הלחצן ' פועל כעת ', לחץ על Enter.",
f775b5a5c3905d5b52e5c10f205d1b5c," ","כבר הושלם, נא לחזור ממשיכים לבנות",
97acccecc762d8ffdc3d12dcf6372144," ","בתיבת הטקסט, הזן מספר שלם",
f76b334eb05eae5539b032d428ada618," ","התחל יצירה",
bba236c42a1fc0f8cbd4a4779d2f6f7c," ","יוצר",
1a839128c22d18d2463890600e7d4cdf," ","אם אינך מצליח לשחק, עלולה להיגרם על ידי מהסיבות הבאות:<br/>1, הקובץ פגום, נסה לבנות (הערה סמן את תיבת הסימון ""החלף את הקובץ שנוצר"");<br/>2, נמוך כוח, הרקע לא וניתן לקרוא;<br/>קריאה 3, תהליך הרקע אינו מופעל בצורה נכונה (ללחוץ על כפתור play, הקלפים לכמה שניות אבל לא מנגנת. ) בבקשה להפעיל מחדש את התוכנה או ציוד <br/>אם שוב ושוב קיבלת הודעת שגיאה, השתמש בתכונת משוב למשוב שלנו ~",
00d23a76e43b46dae9ec7aa9dcbebb32," ","הפוך לזמין",
3e1350db63368fe2034f3692984db964," ","זמנית לא ניתן להציג",
6b041ef73425a95c3481118a3409ad31," ","רקע הנאום הפסיק, ברצונך לאפשר",
e9a71f6b8e24e41e6ef1f40e690f5276," ","הצג את הפרק המושמע כעת",
7f02cfc28d206bfce07f009885187d47," ","מאחורי הקלעים-דיבור שליטה",
7b83d3f08fa392b79e3f553b585971cd," ","אזהרות",
972873f4f06fd316df888b231ec7c832," ","מחיקת נתונים הושלמה, נא הפעל מחדש את התוכנה",
4f11d5fe00a071e29f49a99819a6e1a3," ","אתה בטוח לגבי זה? פעולה זו תמחק את כל הרומנים של הורד ואתה לאתחל את ההגדרות!",
d89c21567736044d8abff06c431b11cc," ","לשחזר ההגדרה הראשונית הושלמה, נא הפעל מחדש את התוכנה",
cb3e63c13a82b12f1168c04eb4e80c42," ","באפשרותך לשחזר את ההגדרות המקוריות? זה לא מוחק את הספרים שהורדו.",
2740964efb6ea7a3877ab3fe86389c2e," ","נא הפעל מחדש את התוכנה כדי לעדכן הגדרה זו!",
2d5d284ad19ba86c9882534fe0180b7c," ","מחק רקע מותאם אישית עמוד הבית של הצלחה",
2f85e23db8cdea8b7a6e75d452ac803c," ","הושלמה, טופל שלא נמצאו ספרים {0}",
401ddaee941bd41fce4830bfd06c1f2a," ","כרגע יש לי רקע מותאם אישית עמוד הבית, ללא ביצוע פעולת מחיקה",
2172550908be8aecb7ee21a3e10d03d3," ","בהצלחה להגדיר את הרקע של מסך הבית",
2a72666c75e17285bc1e170fb25cb16f," ","לבטל את הרקע של טקסט לדיבור",
360a06ca5005ea47fb9b04a537a55181," ","לאפשר המרת טקסט לדיבור רקע",
8959ad55f23248a9aae05d347b09dd5e," ","לא פעיל",
8d0b301bab7837e3bc9d3d8b74a09663," ","עכשיו סגור",
