Id,Notice,Value,
8f8c669401044b0bd458648c02320926," ","Använder ett reguljärt uttryck för att hitta avsnitten att se mer, klicka här",
f677171484f7456d13f2bd9ccc4bc94b,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Ladda ner profilkatalog när inläsningen är klar.",
6906830459d60629dc34a5f31d5e1641,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Vänligen ladda ner böckerna igen efter profilen lastning är klar.",
2eed1a744433034f759eb020269222cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Senare, har uppfriskande ""{0}"", uppfriskande {1}, {2}.",
7c716ca43d80e5226e97df40901afd81,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Efter att klicka på Hämta kommer katalog i katalogen sidan böcker att läggas till hylla",
809c638fc3928737294187ac1d4865e0," ","Telefonboksnamnet inte giltig försök igen efter att ha bytt böcker!",
2a3858cf6d51e263be55e9be819aff41," ","Vi är tillfälligt oförmögen att få denna roman, vänligen försök igen senare. Felkod: {0}",
7e9cd7ac8d16f182c2c0fcd734d550e9," ","Detta är en lokal Importera böcker, dela funktioner är inte tillgängliga. Du kan gå hem >till mina bokhyllor >långa tryck på eller högerklickar för att dela böcker >exporterar böcker att dela.",
0cc1bb2ad253c9e53b37998e7ec92c24," ","Ersättning bokomslag",
bd430bffe7bc2eb54c274eec3ada6b1e,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Katalog för hämtade filer",
816879e7d23367479d3520fb710b0970," ","Inlästa {0}",
7d1dadf8c47a38178c0f610d73d40f82," ","Nytt kapitel är laddad i {0}",
32653d660d6f84aaae6b8c9f541a9d7c," ","Läser in...",
9888b83e95fdb55ce3d92862892b5980," ","Ingen profil",
28a1d088d9b44407d4815a14a556bbd3,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Stöder inte romanens hemsida",
6f3d60f8f8cdacf828037b3103239f6a," ","uppdatera",
719d22977ebea23a69694415ea704a73," ","Är laddad för att uppdatera",
5b20ad083b3495ee81a7e444e513bc8b," ","Fel vid skrivning till omslaget! Automatiskt ignoreras.",
a5eb26b7a73a9be7a9fe1e0b11218c0f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Den här funktionen genom att tolka webbsidan adress där listan över romaner, offline caching av dina favorit romaner (endast löser katalogen dator versionen; och endast Visa webbplats sökinställningar)",
65ca0782e3b0ff1e2c90b17edb7164ef," ","Tid av funktionen tar bara effekt en gång, ta effekt stängs omedelbart av programvaran",
dc615c71c75159f1241295a68532e9e6," ","och antingen",
82bf182b5496a2f6669035c611a8ba2a," ","Sluta om nå läsning",
6d8cdb3f42da88bfa057fe2be72b75a8," ","Mer information om Cortana funktioner",
bb2e4ef58f4725e462109041842b04a1," ","Anpassad Cortana till namnet (efter omstarten ska gälla)",
146c96e98e7cbd15bb3f50ae3e73859f," ","Läs standard",
d56f41bdddf75bae61ed4767d8f299d1," ","Bakgrundsavläsningen",
51bdbc5eb6f678d989d41f0a3e7e6527," ","Allmän läsning",
a09256d024fe5fe071e20cdc0f6dd830," ","Inte konfigurerad",
ed46b38d0466e14346c1fb3fd26297d2," ","Läshastighet",
52f64da70f4cb272e538222b95ea7950," ","I de avancerade inställningarna för ""speed"" och programvaran ""läshastighet"" Visa överlägget",
45eba65eb197cb75a452ee3c394985f1," ","Inaktivera bakgrund text till tal-funktionen kan påskynda programvara start hastighet",
9c6b35f999bead4a23ee350c74c51b3b," ","Inaktivera den bakgrunden text-to-speech",
9897d89c30b50632d144a875d5ed5bca," ","Avancerade inställningar",
6ff25ac0989d09122fe2051d385d6e1c," ","Timing av",
908bcfa2bdf0825b64f71f7acc5ae8a8," ","Förhandsgranska",
69edc9a7545f5952f2eb8bb477b7bfd5," ","Förlorade kapitel försöker automatiskt importera en TXT-fil",
56ae3e94df263fa7a65c3848367293b6," ","mörk",
c2078d547e9637a4ca51a251ca892ab6," ","Följ system",
fad60fa1b631416df4095f316062decb," ","ljus",
5ac80a7934edbfd5b6a8efdc393b0cd1," ","Återställa programvaran",
8d8f6ae4783dca312bbeabcbc989123f," ","Ta bort en anpassad hem bakgrund",
acf391897e17af7ac972a64962ed8679," ","Bekräfta innan du avslutar",
ec7072431c87349c94bc53f342b6ef5d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Visar information om nedladdning",
1c5cc01e1076f8525a7493b0e33ec7ea,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Visa endast kapitel namn",
d22b6efa1b10dc4c06ebc2ceee51183c," ","Custom Home bakgrund",
de08c730e0359d1174b474d641934734," ","Hemma när du klickar på knappen Bakåt att hänga",
c311dcc462c2723d9b940d1e469c4579," ","Nyligen läste endast bildskärmslocket (grid-liknande arrangemang)",
58a73ddd04023e7bdcd987d747196b0f," ","Återställ standardvärden",
99049f7743ec8137f3e25eda978cd424," ","Programvara ämnen",
5b7d0c02f4ec0fcb3867c8f9ef1b6ebb," ","I den senaste Läs page-knappen för utvärdering",
14c570ef45967bb84f27fa80f7dfd7fe," ","Försök att hitta de saknade böckerna",
a2bbdd1a54fd20b832415b3df9b6951c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Avsnitt listvy",
87cbc727c79de38014a4592b4ee14378," ","Teckensnittsurval",
a0101e72223b4398aa6e7bbb308bf15e," ","standardteckensnitt",
36c63a87499e7f7a3db4c154255e3d73," ","Importfönstret teckensnitt (TTF)",
c4bfdf172808307c7e744c034abad28f," ","Lättare läsning skärmen lång",
6b6407178688c76cf63fb65521f4e8cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Automatisk avläsning av kapitlen",
7e132e40115d73995294628419cc4d82," ","Auto-scroll hastighet (tillval)",
3841e5320722b25396ece8c3d3e96158," ","Bakgrunden urval sparas automatiskt.",
31efd81819bbe7dea7f80978b57b9865," ","Välj en bakgrundsfärg från en förinställd färg",
2dcd3c8cd70f216e1398afbc96b8aae2," ","Anpassad bild",
f7ea954fbfdf88c9ef63e8d561f33a44," ","Filtrera överskott rad och andra funktioner där?",
f2da4cb1cf445f069fe9469664471f3f," ","Om att aktivera nattläge?",
9fda718ee2f1cf73b7ec1b85a06c7b50," ","Förinställda bild",
1059208e20fdee50e71de30ccfa0315e," ","Tom bild",
70085e7dd9a572ac8d7fb107f2ed79f6," ","Den aktuella bakgrundsfärgen:",
3387de75cb654c7ff9630dd1e327b4dc," ","Konvertera med",
6be9b2b87222dc44c23741bb8b9165ed," ","Konvertera inte",
934d2630532d54ba1c9cc83a421a8921," ","Traditionella",
3cca37597bb3a59bafc2bae861602cc7," ","Till förenklad",
3a4257b181c68e306fc7f93cd679d9e5," ","Av",
46c49fe7b4453a8b22ebabdcbc327714," ","Endast horisontell skärm uppvisning",
0f434f26f65bcedc82a0a95109c15f89," ","Kelvin",
37ec5b3723d02dae2a178f148838ca6a," ","Två kolumner display (scroll-läget är ogiltigt)",
1d08246170bc27a10670182ec077f3e2," ","Fetstil",
bb3db65142afd55de38bde6f4efe3f5e," ","Använda en bild som bakgrund",
9272366e585c8d33058284594f1226bd," ","Om du aktiverar automatisk rullning?",
9fa091221017ef9469f7a115a660803d," ","ta bort",
a4384a19e7bbc57a9cea2ad18105c8cc," ","Har tagits bort!",
7541b9ee52d33f956121fc68b12fe512," ","Importerande bokfiler",
8b57a3bc3ecf56e3c715d5bc70489e71," ","Jag är ledsen, det var ett okänt fel!",
2afa97007542298737aff364c74222fe," ","Fortfarande inte har läst",
c6f10221224f1cdff3ab3ac8f8799d78,"You may need to change the semantics for your language","Högläsning kommer att konvertera text till ljudfiler i bakgrunden, eftersom speciella krävs av delar av filformatskonvertering. (3500 ord i lokalen Importera böcker för kapitlet. ) (Vänligen se till att konvertera online bok kapitlen kan laddas, konverteringen skyr inga nedladdningssida. )",
50d7b5e36ff426c02eb6cbbbcc1743c4," ","Du kan vara i Min bokhylla gränssnitt av genererade ljudfiler kan tas bort för att frigöra lagringsutrymme",
3e950068cd6f491888bf971b1f9495d7," ","Antalet kapitel",
b112aca103f47a5fb6c48e8f9ca66f3c," ","Om du vill fortsätta att spela upp filer som har genererats, vänligen gå till de viktigaste gränssnittet >spelar nu",
6c05aeeb7d90dba7b0e9b95c10374b2a," ","Ersätta den genererade filen",
a3c6916634cd5387857d24abf2e08e69," ","Starta en bygga",
3e20ea6c22588762777039ad52648e0e," ","Ingen ta bort röstfiler",
edf98f1565cbeffd51b2edb6014ee2f1," ","Säker du vill ta bort i läsaren böcker '{0}'?",
f7c31f72d4ba5d120f1e6037b69e7db0," ","Avgöra den läsare som du vill ta bort dessa {0} objekt?",
4ee06c9e10a5b51617f4bd70a3548f51," ","Vill du ta bort?",
4186e2aeffe90cff008fa7950b7e6b56," ","Förbereda bakgrundsavläsningen",
a517760ebbbc6e7df43819dc5cdb0c04," ","Hyllor med böcker att söka",
9977ae0924d760663a08b3ac315f10e3," ","öppen",
7a2629b7b07bc7846a330a030aeb1aa5," ","Det finns inga böcker tillgängliga för export!",
acd158c17f7152f8a39a8ba066fe1b21," ","Böcker paketfil",
0151cbcd494c804b69034fb2bc3ee164," ","Böcker Package Export komplett! Du kan använda Fly Reader för att öppna boken påsen för att importera i filhanteraren",
ba7e8a55f7f8a2cc0b82c96ea940807a," ","Det gick inte att skapa omslaget!",
20d899a633d125187b428ea26da0b41a," ","Ersätt alla",
e9eec6b9e8596d928f11b439f89dd128," ","Importera ({0} filer, totalt {1} filer)",
d5ae0d23f68efefad1beca2dce060adc," ","Importen är klar. Klicka på OK att återgå till programmet {0}. <br/>Att läsa romanen, vänligen öppna programvaran (inte inklusive funktionen ""dela"" för att öppna programvaran)",
5ab7060016c7ff7dbcde1f1697a2291c," ","Den här filen är tom, övergivna importera denna fil!",
2398e2ed49a75595dc1097dba13b89ba," ","Vissa fel uppstod när du importerar!",
fdef48c379f9e56b1e9c390434612bae," ","Bok med samma namn finns redan, om du inte vill ersätta, hoppa över den och byta namn på filen och försök igen",
d7ff38acc5383a489fc1224bfe1ddf47," ","Bok (utan filnamnstillägget) får inte vara ""Övrigt1"" delade ""och"" PlatformData ""har gett upp för att importera filen, såsom behovet av att importera, ersätta namnet och försök igen!",
4c4f1a34ecc6f9b6395471dd4365d0db," ","Filnamnets längd överstiger 50! Om du vill fortsätta med importen, klicka på ""{0}""",
f5a709cb7491a113ef64d195aaf4886e," ","Filer med inga tillägg! (Hade övergett importera den här filen)",
dfa1e60b8f3f2050f8635760971eba7a," ","Förlorade kapitel vara smart? (Hjälper dig att automatiskt dela romanens kapitel)",
7a6bd78091c46f00b3a6f3df3bdb397d," ","Denna fil ska öppnas senare Fly Reader, kontrollera programuppdateringen !",
5e2edf50d557483f14fe03a89f07e7cc," ","Denna fil kan ha skadats, kan Fly Reader inte öppna filen!",
63e61d1d5a8c2b543bd529878bd13dd7," ","Avlyssningar filnamn",
107461687928da13507340f7180cea4c," ","Avlyssning av filnamnet (detta uppmanas inte längre)",
7c1a91eac24a021c904e959c7f83152d," ","Visst vill du avsluta?",
9dde360102c103867bd2f45872f1129c," ","ersätta",
cd7e1aadcd2da1d4590bd09886edb549," ","Vänligen välj en bok och klicka på öppna!",
b150c7aee75745f86910047addbe16a7," ","Det gick inte att skapa {0} böcker!",
72ef2b9b6965d078e3c7f95487a82d1c," ","hoppa över",
44981e3aac654dc2ecd7b2cd3c5b2a6a," ","Rensa sökhistorik",
cec85b6f646c5c508a5b5fe24ceb52f2," ","Importera filer eller använda JPG-filer för att ersätta hem sidbakgrund",
46e4d85ef6b2fd701c49f88304bf92f1," ","Observera att denna bakgrund efter Läs högt funktionen rekommenderas endast för att generera tal filer exporteras i Min bokhylla böcker paket för mobiltelefon användning. Om du behöver spela på datorn, kan du direkt leda till andra fönster för bakgrunden läsning.",
2d223e38654435d2047cc88975b51cf8," ","Är ledsen, synts har några fel <br/>kan av skäl:<br/>1, och ingen nog av minne (RAM) eller lagringsutrymme;<br/>2 och begäranden som genereras av kapitel nummer för mer; <br/>om fortsatt pop-up detta fel, och varje fel av framsteg är steg om, du kan ständigt klicka ""började genererade"" till lösning problemet <br/>Obs: kommer denna Programvaruinstallation på SD-kort, kan ökad fel chanser.",
5ba8a053731ad78871f7b666aa96e120," ","För att utföra denna operation vid denna tid, vänligen försök igen efter omstart av programvaran",
61d490d0a77ccf1804dfeb90b0f867f5," ","Jag är ledsen, men det finns några fel <br/>möjliga orsaker:<br/>1, det gick inte att överföra spellistor. <br/>2, bakgrundsprocessen stängs oväntat, starta om programvaran och försök igen",
aa5c3e6ad7daa807bd752708b2cab303," ","Är du säker på att du vill fortsätta? Vi rekommenderar inte de genererade sektioner är större än 100, detta kan förbruka mycket tid.",
45fb1d2618b46eebff7ea4854dde987e," ","{0} avsnitt",
5c8790ff21f87497b3ce6efb2200469d,"You may need to change the semantics when writing in a right-to-left language.","Uppspelningen har avslutats, vänligen återgå till ""backstage-tal control""-skärmen, och klicka på knappen ""Visa spelar nu kapitel"", och sedan bygga resten av innehållet. Om du inte ser ""backstage-tal kontroll"" skärm, du kan ange de viktigaste gränssnittet, klicka på övre vänster om knappen skärm tre linjer, hitta knappen spelas nu, klicka på Enter.",
f775b5a5c3905d5b52e5c10f205d1b5c," ","Har varit klar, skicka tillbaka för att fortsätta att bygga",
97acccecc762d8ffdc3d12dcf6372144," ","I textrutan anger du ett heltal",
f76b334eb05eae5539b032d428ada618," ","Starta en bygga",
bba236c42a1fc0f8cbd4a4779d2f6f7c," ","Som genereras",
1a839128c22d18d2463890600e7d4cdf," ","Om det inte går att spela, kan orsakas av följande skäl:<br/>1, filen är skadad, försöka återskapa (OBS Kontrollera kryssrutan ""Ersätt den genererade filen""),<br/>2, låg ström, bakgrunden kan inte läsas;<br/>läsning 3, bakgrundsprocessen startar inte korrekt (klicka på play-knappen, kort för några sekunder men inte spela. ) Starta programvaran eller utrustning <br/>om du får upprepade gånger ett fel, Vänligen Använd funktionen feedback till vår feedback ~",
00d23a76e43b46dae9ec7aa9dcbebb32," ","aktivera",
3e1350db63368fe2034f3692984db964," ","Tillfälligt inte kan visa",
6b041ef73425a95c3481118a3409ad31," ","Bakgrunden tal har slutat, vill du aktivera",
e9a71f6b8e24e41e6ef1f40e690f5276," ","Visa spelas kapitlet",
7f02cfc28d206bfce07f009885187d47," ","Backstage-tal kontroll",
7b83d3f08fa392b79e3f553b585971cd," ","varning",
972873f4f06fd316df888b231ec7c832," ","Ta bort data är klar, starta om programvaran",
4f11d5fe00a071e29f49a99819a6e1a3," ","Är du säker på det? Den här åtgärden tar bort alla romanerna du ladda ner och initiera inställningar!",
d89c21567736044d8abff06c431b11cc," ","Återvinna den första installationen är klar, starta om programvaran",
cb3e63c13a82b12f1168c04eb4e80c42," ","Återställer du de ursprungliga inställningarna? Detta raderar inte dina nedladdade böcker.",
2740964efb6ea7a3877ab3fe86389c2e," ","Starta om programmet för att uppdatera denna inställning!",
2d5d284ad19ba86c9882534fe0180b7c," ","Ta bort en anpassad startsida bakgrund av framgång",
2f85e23db8cdea8b7a6e75d452ac803c," ","Har slutförts, hittade {0} böcker",
401ddaee941bd41fce4830bfd06c1f2a," ","För närvarande har en anpassad startsida bakgrund, utan att utföra en raderingsåtgärd",
2172550908be8aecb7ee21a3e10d03d3," ","Ställt på startskärmen bakgrunden",
2a72666c75e17285bc1e170fb25cb16f," ","Inaktivera den bakgrunden text-to-speech",
360a06ca5005ea47fb9b04a537a55181," ","Aktivera bakgrunden text-to-speech",
8959ad55f23248a9aae05d347b09dd5e," ","Av",
8d0b301bab7837e3bc9d3d8b74a09663," ","Nu stängd",
849e6a485ae482afd4fbae883d5db72c," ","Fylla i värdena som du markerade, tid Välj lådor",
6632e1991257ba382ec0f80da7f56efd," ","Du säker på att du vill aktivera?",
568191103d8f90e539d0ca72ce02537d," ","Efter {0} minuters",
cafc9519d240de2132cdfffdfbdbb91b," ","Läshastighet: {0}",
ba017447d8c64e59aa4068e4c2b6bab2," ","Det gick inte att starta behandlingen.",
c659d64dfbe18e6a7c662f9fc6e53d32," ","Vill du inaktivera? efter frånslag, spelar innehåll kan fortsätta att spela, men du kan inte använda det i mjukvaran, men bara via operativsystemets volymjusteringsknappen och du kommer inte att kunna starta en ny bakgrund avläsning",
b838695318518992a26d78068cb19776," ","Font fil parsning misslyckades! Detta kan vara ett skadat teckensnittsfiler!",
082b4aedfe03c54e12fa3cd9eafd4472," ","Anpassade bakgrundsfärg",
f2a6293fea00656304594fa92b3f4bf0," ","Välj teckenfärg",
2c99c56ee15747fff4d038105286d371," ","Borttagningen lyckades",
18ae883e01b58dfd6da6ba5f7fa07af3," ","Ta bort importerade (TTF) filer",
4c6fe5e58b422d9e55a3836d8b59c320," ","Radavstånd:",
e695655988cca623b3375e1e419c8cbc," ","Ljusstyrka:",
bdd240ffc66156ba4c4b58b0c65c55dd," ","Vänligen gå till startsidan för programvaran, klicka på knappen Inställningar, och klicka sedan på innehåll bearbetningsregler, klicka för att lägga till gemensamma regler, Välj de regler du behöver",
243a7ad75ac643b915268e9cc0781326," ","Klicka här för att läsa gränssnittet nedan på ellipsen, om nattläget fortfarande inte visas, vänligen klicka igen.",
12e63dfa058f20963cd781d388ce3c57," ","Teckenstorlek:",
3cd96ce9e65b3db3ee310e094976055b," ","Basic",
e212a94bca2b8e7c41534cfcb0c8049a,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Webbsökning",
ef092d28926d5f6ae9d34e180e8c1ad4," ","Tal",
414bcf332bff7a13adc3d2b8223bf0ed,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Innehåll bearbetningsregler",
10aec35353f9c4096a71c38654c3d402," ","avbryta",
7fa3b767c460b54a2be4d49030b349c7," ","är nej",
efd2af60c8501931cb9c736b5ad74f65," ","tips",
e0aa021e21dddbd6d8cecec71e9cf564," ","Slutför",
cf53a5ce395bf7167161d94d65866467," ","Försöker igen",
a6105c0a611b41b08f1209506350279e," ","är",
6858b2492e56e7254f7b98607059d76f," ","Export till täcka",
