Id,Notice,Value,
74004a25e517903140e99be92654a041," ","أنا عذراً، لكن تقاسم الفشل...... رمز الخطأ: {0}",
2ea379700b3589b6ac480ea8e5ebc512," ","مشاركة أخرى",
610fac2c6e60970a6ba71927f0c1ae3d," ","هنا هو كتاب جيد يمكنك أيضا أن ننظر في {0}",
d50e625497218b93d1249e5dae53f8cc," ","مشاركة التطبيق",
8f8c669401044b0bd458648c02320926," ","يستخدم تعبير عادي للبحث عن المقاطع العثور على مزيد من المعلومات، يرجى النقر هنا",
f677171484f7456d13f2bd9ccc4bc94b,"You needn't translate the text. Unless you turn on the online book function for Chinese users","دليل تحميل التشكيل الجانبي بمجرد اكتمال التحميل.",
6906830459d60629dc34a5f31d5e1641,"You needn't translate the text. Unless you turn on the online book function for Chinese users","الرجاء تحميل الكتب مرة أخرى بعد اكتمال تحميل التشكيل الجانبي.",
2eed1a744433034f759eb020269222cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","في وقت لاحق، منعشة ""{0}""، وقد تم تحديث {1}، {2}.",
7c716ca43d80e5226e97df40901afd81,"You needn't translate the text. Unless you turn on the online book function for Chinese users","بعد النقر فوق التنزيل الدليل في الكتب صفحة الدليل سوف تضاف إلى الجرف",
809c638fc3928737294187ac1d4865e0," ","اسم الكتاب غير صحيحة الرجاء المحاولة مرة أخرى بعد تغيير الكتب!",
2a3858cf6d51e263be55e9be819aff41," ","ونحن مؤقتاً غير قادر على الحصول على هذه الرواية، الرجاء المحاولة مرة أخرى لاحقاً. رمز الخطأ: {0}",
7e9cd7ac8d16f182c2c0fcd734d550e9," ","هذا كتب استيراد محلية، لا تتوفر ميزات المشاركة. يمكنك الذهاب إلى بيت >بي أرفف >طويلة اضغط أو انقر بالزر الأيمن لتبادل الكتب >تصدير الكتب لمشاركتها.",
0cc1bb2ad253c9e53b37998e7ec92c24," ","استبدال غلاف الكتاب",
bd430bffe7bc2eb54c274eec3ada6b1e,"You needn't translate the text. Unless you turn on the online book function for Chinese users","دليل التنزيل",
816879e7d23367479d3520fb710b0970," ","تحميل {0}",
7d1dadf8c47a38178c0f610d73d40f82," ","يتم تحميل صفحة جديدة إلى {0}",
32653d660d6f84aaae6b8c9f541a9d7c," ","‏‏يتم الآن التحميل...",
9888b83e95fdb55ce3d92862892b5980," ","لا الشخصية",
28a1d088d9b44407d4815a14a556bbd3,"You needn't translate the text. Unless you turn on the online book function for Chinese users","لا يدعم الموقع الرواية",
6f3d60f8f8cdacf828037b3103239f6a," ","يحدث",
719d22977ebea23a69694415ea704a73," ","يتم تحميل لتحديث",
5b20ad083b3495ee81a7e444e513bc8b," ","خطأ في الكتابة إلى الغطاء! تجاهل تلقائياً.",
a5eb26b7a73a9be7a9fe1e0b11218c0f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","هذه الميزة بتوزيع صفحة ويب معالجة أين قائمة الروايات، التخزين المؤقت دون اتصال الخاصة بك من الروايات المفضلة (فقط يحل الدليل نسخة الكمبيوتر؛ وعرض إعدادات البحث الموقع فقط)",
65ca0782e3b0ff1e2c90b17edb7164ef," ","وقت إيقاف تشغيل الدالة فقط مفعول مرة واحدة، وتصبح نافذة المفعول فورا بإيقاف البرنامج",
dc615c71c75159f1241295a68532e9e6," ","أو",
82bf182b5496a2f6669035c611a8ba2a," ","إذا توقف الوصول إلى القراءة",
6d8cdb3f42da88bfa057fe2be72b75a8," ","مزيد من المعلومات حول ميزات Cortana",
bb2e4ef58f4725e462109041842b04a1," ","Cortana مخصصة لاسم البرنامج (بعد إعادة التشغيل تصبح نافذة المفعول)",
146c96e98e7cbd15bb3f50ae3e73859f," ","قراءة افتراضية",
d56f41bdddf75bae61ed4767d8f299d1," ","قراءة الخلفية",
51bdbc5eb6f678d989d41f0a3e7e6527," ","القراءة العامة",
a09256d024fe5fe071e20cdc0f6dd830," ","لم يتم إعداده",
ed46b38d0466e14346c1fb3fd26297d2," ","سرعة القراءة",
52f64da70f4cb272e538222b95ea7950," ","في إعدادات متقدمة ""بسرعة"" وبرنامج ""قراءة السرعة"" إظهار تراكب",
45eba65eb197cb75a452ee3c394985f1," ","تعطيل خلفية ميزة تحويل النص إلى كلام يمكن تسريع سرعة بدء تشغيل البرامج",
9c6b35f999bead4a23ee350c74c51b3b," ","إلغاء تنشيط خلفية تحويل النص إلى كلام",
9897d89c30b50632d144a875d5ed5bca," ","إعدادات متقدمة",
6ff25ac0989d09122fe2051d385d6e1c," ","توقيت إيقاف",
908bcfa2bdf0825b64f71f7acc5ae8a8," ","معاينة",
69edc9a7545f5952f2eb8bb477b7bfd5," ","يحاول الفصل المفقودة تلقائياً باستيراد ملف TXT",
56ae3e94df263fa7a65c3848367293b6," ","داكنة",
c2078d547e9637a4ca51a251ca892ab6," ","تتبع النظام",
fad60fa1b631416df4095f316062decb," ","فاتحة",
5ac80a7934edbfd5b6a8efdc393b0cd1," ","إعادة تعيين برنامج",
8d8f6ae4783dca312bbeabcbc989123f," ","حذف خلفية الصفحة الرئيسية المخصصة",
acf391897e17af7ac972a64962ed8679," ","تأكيد قبل أن تغادر",
ec7072431c87349c94bc53f342b6ef5d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","يعرض معلومات التحميل",
1c5cc01e1076f8525a7493b0e33ec7ea,"You needn't translate the text. Unless you turn on the online book function for Chinese users","إظهار أسماء الفصل فقط",
d22b6efa1b10dc4c06ebc2ceee51183c," ","خلفية الصفحة الرئيسية المخصصة",
de08c730e0359d1174b474d641934734," ","في المنزل عند النقر فوق الزر مرة أخرى إنهاء",
c311dcc462c2723d9b940d1e469c4579," ","قرأت مؤخرا فقط غطاء الشاشة (مثل الشبكة الترتيب)",
58a73ddd04023e7bdcd987d747196b0f," ","استعادة الافتراضيات",
99049f7743ec8137f3e25eda978cd424," ","مواضيع البرنامج",
5b7d0c02f4ec0fcb3867c8f9ef1b6ebb," ","في زر التقييم قراءة الصفحة الأخيرة",
14c570ef45967bb84f27fa80f7dfd7fe," ","في محاولة للعثور على الكتب المفقودة",
a2bbdd1a54fd20b832415b3df9b6951c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","عرض قائمة القسم",
87cbc727c79de38014a4592b4ee14378," ","تحديد الخط",
a0101e72223b4398aa6e7bbb308bf15e," ","خط افتراضي",
36c63a87499e7f7a3db4c154255e3d73," ","استيراد ملفات الخطوط (الصناديق الاستئمانية)",
c4bfdf172808307c7e744c034abad28f," ","شاشة القراءة الخفيفة طويلة",
6b6407178688c76cf63fb65521f4e8cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","القراءة التلقائية للفصول",
7e132e40115d73995294628419cc4d82," ","سرعة التمرير التلقائي (اختياري)",
3841e5320722b25396ece8c3d3e96158," ","يتم تلقائياً حفظ اختيار الخلفية.",
31efd81819bbe7dea7f80978b57b9865," ","تحديد لون خلفية من أحد ألوان المعينة مسبقاً",
2dcd3c8cd70f216e1398afbc96b8aae2," ","صورة مخصصة",
f7ea954fbfdf88c9ef63e8d561f33a44," ","تجاهل المسافات البيضاء وغيرها من المهام حيث فقرة؟",
f2da4cb1cf445f069fe9469664471f3f," ","من أين لتشغيل الوضع الليلي؟",
9fda718ee2f1cf73b7ec1b85a06c7b50," ","إعداد مسبق للصورة",
1059208e20fdee50e71de30ccfa0315e," ","صورة فارغة",
70085e7dd9a572ac8d7fb107f2ed79f6," ","لون الخلفية الحالي:",
3387de75cb654c7ff9630dd1e327b4dc," ","تحويل مع",
6be9b2b87222dc44c23741bb8b9165ed," ","لا تقم بتحويل",
934d2630532d54ba1c9cc83a421a8921," ","للتقليدية",
3cca37597bb3a59bafc2bae861602cc7," ","لتبسيط",
3a4257b181c68e306fc7f93cd679d9e5," ","إيقاف تشغيل",
46c49fe7b4453a8b22ebabdcbc327714," ","عرض الشاشة الأفقية فقط",
0f434f26f65bcedc82a0a95109c15f89," ","كلفن",
37ec5b3723d02dae2a178f148838ca6a," ","عرض عمودين (وضع التمرير غير صحيح)",
1d08246170bc27a10670182ec077f3e2," ","تشغيل الغامق",
bb3db65142afd55de38bde6f4efe3f5e," ","استخدام صورة كخلفية",
9272366e585c8d33058284594f1226bd," ","حيث تشغيل التمرير التلقائي؟",
9fa091221017ef9469f7a115a660803d," ","إزالة",
a4384a19e7bbc57a9cea2ad18105c8cc," ","حذف بنجاح!",
7541b9ee52d33f956121fc68b12fe512," ","استيراد النص، EPUB، FB2، يفب الملفات",
8b57a3bc3ecf56e3c715d5bc70489e71," ","أنا آسف، كان هناك خطأ غير معروف!",
2afa97007542298737aff364c74222fe," ","لم اقرأ ما زال",
c6f10221224f1cdff3ab3ac8f8799d78,"You may need to change the semantics for your language","القراءة بصوت عال سوف تحويل النص إلى ملفات الصوت في الخلفية، ونظرا للخصوصية التي تتطلبها الأقسام لتحويل تنسيق الملف. (الكلمات 3500 المحلية استيراد الكتب للفصل. ) (الرجاء التأكد من تحويل فصول الكتاب على الإنترنت يمكن تحميلها، وسوف تتوقف عملية التحويل في لا قسم التحميل. )",
50d7b5e36ff426c02eb6cbbbcc1743c4," ","يمكنك أن تكون في رف الكتب الخاص بي يمكن حذف واجهة لإنشاء ملفات الصوت تحرير مساحة التخزين",
3e950068cd6f491888bf971b1f9495d7," ","عدد الفصول",
b112aca103f47a5fb6c48e8f9ca66f3c," ","إذا كنت ترغب في الاستمرار في تشغيل الملفات التي تم إنشاؤها، الرجاء الانتقال إلى الواجهة الرئيسية >التشغيل الآن",
6c05aeeb7d90dba7b0e9b95c10374b2a," ","استبدال الملف الذي تم إنشاؤه",
a3c6916634cd5387857d24abf2e08e69," ","بدء عملية البناء",
3e20ea6c22588762777039ad52648e0e," ","حذف لا ملفات صوت",
edf98f1565cbeffd51b2edb6014ee2f1," ","متأكد من أنك تريد حذف في كتب القارئ '{0}'؟",
f7c31f72d4ba5d120f1e6037b69e7db0," ","تحديد القارئ الذي تريد حذف هذه العناصر {0}؟",
4ee06c9e10a5b51617f4bd70a3548f51," ","هل تريد حذفه؟",
4186e2aeffe90cff008fa7950b7e6b56," ","إعداد قراءة الخلفية",
a517760ebbbc6e7df43819dc5cdb0c04," ","رفوف للكتب للبحث",
9977ae0924d760663a08b3ac315f10e3," ","مفتوح",
7a2629b7b07bc7846a330a030aeb1aa5," ","لا تتوفر أية دفاتر للتصدير!",
acd158c17f7152f8a39a8ba066fe1b21," ","القضبان",
0151cbcd494c804b69034fb2bc3ee164," ","حزمة الاستيراد كاملة! يمكنك استخدام مدير الملفات لفتح الكتب من مجموعة من البرامج لاستيراد",
ba7e8a55f7f8a2cc0b82c96ea940807a," ","فشلت عملية إنشاء الغطاء!",
20d899a633d125187b428ea26da0b41a," ","استبدال الكل",
e9eec6b9e8596d928f11b439f89dd128," ","استيراد ({0} الملفات، مجموعة ملفات {1})",
d5ae0d23f68efefad1beca2dce060adc," ","إكمال الاستيراد. انقر فوق موافق للعودة إلى التطبيق {0}. <br/>لقراءة الرواية، الرجاء فتح البرنامج (بما في ذلك عدم الدالة ""حصة"" لفتح البرنامج)",
5ab7060016c7ff7dbcde1f1697a2291c," ","هذا الملف هو فارغ، والتخلي عن استيراد هذا الملف!",
2398e2ed49a75595dc1097dba13b89ba," ","حدثت بعض الأخطاء عند استيراد!",
fdef48c379f9e56b1e9c390434612bae," ","كتاب يحمل نفس الاسم موجود بالفعل، إذا كنت لا تريد أن تحل محل وتخطي ذلك وقم بتغيير اسم الملف وحاول مرة أخرى",
d7ff38acc5383a489fc1224bfe1ddf47," ","اسم الكتاب (بدون ملحق) لا يمكن أن تكون ""other1"" المشتركة ""و"" بلاتفورمداتا ""قد تخلت عن استيراد الملف، مثل الحاجة إلى استيراد واستبدال اسم الملف وحاول مرة أخرى!",
4c4f1a34ecc6f9b6395471dd4365d0db," ","يتجاوز طول اسم الملف 50! لمتابعة عملية الاستيراد، انقر فوق ""{0}""",
f5a709cb7491a113ef64d195aaf4886e," ","الملفات مع أي ملحقات! (وقد تخلت عن استيراد هذا الملف)",
dfa1e60b8f3f2050f8635760971eba7a," ","فقدت الفصل أن يكون ذكية؟ (يساعدك على تقسيم فصول الرواية تلقائياً)",
7a6bd78091c46f00b3a6f3df3bdb397d," ","يجب فتح هذا الملف لاحقا القارئ، والتحقق من تحديث البرنامج!",
5e2edf50d557483f14fe03a89f07e7cc," ","قد تضررت هذا الملف ولا يمكن فتح الملف!",
63e61d1d5a8c2b543bd529878bd13dd7," ","اسم الملف قراءتها",
107461687928da13507340f7180cea4c," ","اعتراض اسم الملف (هذا لم يعد يدفع)",
7c1a91eac24a021c904e959c7f83152d," ","تأكد من أنك تريد الخروج؟",
9dde360102c103867bd2f45872f1129c," ","Symbol For Substitute",
cd7e1aadcd2da1d4590bd09886edb549," ","الرجاء تحديد كتاب، وانقر فوق فتح!",
b150c7aee75745f86910047addbe16a7," ","فشل في إنشاء الكتب {0}!",
72ef2b9b6965d078e3c7f95487a82d1c," ","تجاوز",
44981e3aac654dc2ecd7b2cd3c5b2a6a," ","تاريخ مسح البحث",
cec85b6f646c5c508a5b5fe24ceb52f2," ","استيراد النص، EPUB، FB2، يفب الملفات أو استخدام ملف JPG إلى استبدال خلفية الصفحة الرئيسية",
46e4d85ef6b2fd701c49f88304bf92f1," ","علما بأن هذه الخلفية بعد ميزة القراءة بصوت عال هذا مستحسن فقط لتوليد ملفات الكلام تصديرها في كتبي bookshelf الحزم لاستخدام الهاتف الخليوي. إذا كنت بحاجة للعب على جهاز الكمبيوتر الخاص بك، يمكنك يمكن أن يؤدي مباشرة إلى إطارات أخرى لقراءة معلومات أساسية.",
2d223e38654435d2047cc88975b51cf8," ","هو عذراً، ظهرت لديه بعض الأخطاء <br/>يمكن من الأسباب:<br/>رقم 1، ولا يوجد ما يكفي من الذاكرة (ذاكرة الوصول العشوائي) أو مساحة التخزين؛<br/>2، والطلبات التي تم إنشاؤها من فصول جداً أكثر؛ والتقدم <br/>إذا استمر المنبثقة هذه الأخطاء، وكل الأخطاء من زيادات، يمكنك باستمرار النقر فوق زر ""بدأ ولدت"" لحل هذه المشكلة <br/>علما: سيتم تثبيت هذا البرنامج في بطاقة SD، وقد أخطاء زيادة فرص.",
5ba8a053731ad78871f7b666aa96e120," ","للقيام بهذه العملية في هذا الوقت، يرجى المحاولة مرة أخرى بعد إعادة تشغيل البرنامج",
61d490d0a77ccf1804dfeb90b0f867f5," ","أنا آسف، ولكن هناك بعض الأخطاء <br/>الأسباب المحتملة:<br/>1، فشل نقل قوائم التشغيل. <br/>2، عملية أساسية يتم إيقاف بشكل غير متوقع، قم بإعادة تشغيل البرنامج وحاول مرة أخرى",
aa5c3e6ad7daa807bd752708b2cab303," ","هل أنت متأكد من أنك تريد المتابعة؟ لا نوصي بالمقاطع التي تم إنشاؤها أكبر من 100، وهذا يمكن أن تستهلك الكثير من الوقت.",
45fb1d2618b46eebff7ea4854dde987e," ","قسم {0}",
5c8790ff21f87497b3ce6efb2200469d,"You may need to change the semantics when writing in a right-to-left language.","استكمل قراءة، يرجى الرجوع إلى شاشة ""التحكم في الكواليس الكلام""، وانقر فوق الزر ""عرض التشغيل الآن الفصل""، وثم بناء بقية المحتوى. إذا لم تشاهد شاشة ""التحكم في الكواليس الكلام""، يمكنك إدخال الواجهة الرئيسية، ثم انقر فوق في الجزء العلوي الأيسر من زر الشاشة ثلاثة خطوط، العثور على زر التشغيل الآن، انقر فوق Enter.",
f775b5a5c3905d5b52e5c10f205d1b5c," ","وقد تم الانتهاء، الرجاء العودة إلى مواصلة بناء",
97acccecc762d8ffdc3d12dcf6372144," ","في مربع النص، قم بإدخال عدد صحيح",
f76b334eb05eae5539b032d428ada618," ","بدء عملية البناء",
bba236c42a1fc0f8cbd4a4779d2f6f7c," ","توليد",
1a839128c22d18d2463890600e7d4cdf," ","إذا كنت غير قادر على اللعب، قد يكون سبب من الأسباب التالية:<br/>1، الملف معطوب، في محاولة لإعادة بناء (راجع ملاحظة خانة الاختيار ""استبدال الملف الذي تم إنشاؤه"")؛<br/>2، انخفاض الطاقة، لا يمكن قراءة الخلفية؛<br/>قراءة 3، عملية الخلفية لم يبدأ بشكل صحيح (انقر فوق الزر تشغيل، بطاقات لبضع ثوان ولكن لا يلعب. ) الرجاء إعادة تشغيل البرنامج أو المعدات <br/>إذا كنت تتلقى مرارا وتكرارا خطأ، الرجاء استخدام ميزة التغذية المرتدة للتغذية المرتدة لدينا ~",
00d23a76e43b46dae9ec7aa9dcbebb32," ","يُمكّن",
3e1350db63368fe2034f3692984db964," ","مؤقتاً غير قادر على عرض",
6b041ef73425a95c3481118a3409ad31," ","توقف عن الكلام الخلفية، تريد تمكين",
e9a71f6b8e24e41e6ef1f40e690f5276," ","عرض الفصل قيد التشغيل حاليا",
