Id,Notice,Value,
14ede1b3aff131126cca56ec989ae922," ","Priorità bassa di inizio lettura ad alta voce o ordinario? Si può andare per le impostazioni audio per impostare le opzioni predefinite",
af750e87dfda463f31b124cba06aec7a," ","Innanzitutto disattivare scorrimento automatico",
be93c95267d493e0ca36dd41e8aeb1db," ","Download è completo!",
6acb3b449c78553f9e8de3dca2590fda,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download interrotto!",
96bb35efbd97e973584fc400bc155c1b,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Scarica i seguenti capitoli",
58a121c10ccd0755d0874e9d8c591918,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Scaricare {0}, {1}, {2} non è stato scaricato. Numero di downloads:",
1b60f059d3cd9ec288545faf95dc285b," ","Immettere il nome del segnalibro.",
cb5e100e5a9a3e7f6d1fd97512215282," ","errore",
42010dfe34d331018d5eea58fa048f64," ","Non è riuscito a entrare in modalità a schermo intero",
38b9440651a9409acc71403f02ddb7c8," ","Immettere \ per uscire dalla modalità a schermo intero",
c9830f3b0470e0006c6eda9f4a14e821,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Non è necessario installare il pacchetto di voce cinese, vai a impostazioni (non per la configurazione) le impostazioni della voce > >Impostazioni avanzate, verifica se la lingua della voce è cinese.",
a3e02fa1a6cdd74b97174003c1346827," ","Hanno raggiunto la prima pagina",
e878ba8c0d3fa1c3773c7f8cf78fdbcf," ","Pagina precedente",
a498d3d7ee7d084c3c8252068f73abe4," ","Pagina successiva",
e33a1256b2d1414f61c0e753b0b12a63," ","Capitolo successivo",
f3a072b2e7f2aab831d0908f294f135e," ","Lasciare che questa interfaccia non interrompere il download.",
fc916ee83fad4c280a91aee8e5047efd," ","Non sembra di essere connesso a Internet!",
c3f07320c25b8a6686481dd26dad4da9," ","Si prega di selezionare",
99b79007ca3cb8e86456776633bdd665,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download generici",
ef7985af75743875a4e0c248574b3eec," ","Lettura generale",
b309c671672ff440f6abc6e86704b6ae,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download generici (download veloce consigliato)",
6edb279de6e7061ce548d309a94d1210," ","Modalità notte: off",
988df165cc538cd75492594fb43ecf00," ","Modalità notte: il",
f66be7a14a4547dc891689c33db53e59," ","Impostazioni di lettura",
4d07494e6b31bba3b45d1eb5a9bcb9c4,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Scarica questo capitolo",
2255891b91172c11604f09dd4f4203db," ","Capitolo indietro",
aa893ebdefd1af711a6c10c22165f334," ","Sintesi vocale",
62d70c3ab435d452cf910f530e29a619,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download interrotto",
7faf231069c79a26652d68d676afb47a," ","Progresso di salto",
c7b8533ff7e66c21435b0672710b6827," ","Si prega di inserire un numero valido da 0 ~ 100",
8de7fc44ad2f84fec1f59048652f6069,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Provare o acquistare download veloce",
6147ad1b487ea3175bf410f00e188ada,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download generici (pubblicità, acquistare la versione professionale per rimuovere)",
0c37fcef3acf12e53e5d2db36ab8ead5," ","Discorso è stato interrotto.",
b252282073cb5982f681f72fd96024f9," ","Siamo spiacenti, Impossibile avviare la sintesi vocale!",
b5a8ec8c6eef48914ee5fe73f70ec2e3," ","Di {0} è stato aggiunto alla coda dei download.",
eaad7c2018aaef45a3af4a625890e3bc," ","Annullare e tornare a casa",
ba7550704393de68568874db04b92702,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Ci sono stati alcuni problemi, si prega di riprovare! Se l'errore persiste, provare a scaricare la fonte per un capitolo, sostituire o eliminare un download libro",
d91a4cba795fd26cb76a00d728ab2a63," ","Temporaneamente in grado di ottenere nuovi contenuti, si prega di riprovare più tardi",
193ebd374e4de76e0c211747f189028c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Si sono verificati alcuni errori quando sezione download",
a3cfe7cbbcf71e7be2e766de325eae2d," ","Ignora e continua",
b2627e81115955337af3e69b65692a28,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Di {0} è stato aggiunto alla coda dei download.",
36711434d88f4d2fdb28b81ffb7ef6a5,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Download corrente è in corso, si prega fermata o in attesa per il download per finire e quindi scaricare il nuovo capitolo",
0c6e5d82a03b167eaa58c09a2aa5b815," ","Tutti abbiamo brutte giornate",
5bddbcd4449b7bbfe3ed21c6c834ec44,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Lasciare che questa interfaccia causerà il download interrompere.",
67447f7e5d140719d13625e577004700," ","L'elaborazione, attendere prego",
a14fa2166ed698f3d04061f57e5ab9b9," ","Caricamento",
34bd73951b4fd3f310948d5ff0ab3441," ","Per selezionare più di uno",
a33ddd3b6531c3bd5d006e6fd65f1229," ","Per selezionare più di uno",
61242e9f754401607d81f5d2095cee3a," ","Ricerca di Bookshelf",
b9a403d9d7a86e2b033b852aff690ac4," ","Caricamento in corso...",
77401ea47594854b5c20f083047c33f5," ","Elimina solo il file vocale",
495c3889dfa3d011d7295d6976591dc6," ","Esportazione per coprire",
f6e3abb8b9e7dd47e99f02e405709439," ","Versione {0} {1}",
7adb6458badf30672fd61b6ed9b9e3b5," ","Parti del software potrebbero essere dalla rete, se si viola i vostri diritti, si prega inviare un messaggio a yfreader@yinyue200.com <br/> <br/>o nomi di prodotti di terze parti possono essere marchi dei rispettivi proprietari",
d6c5c00bec1027a39b4b3919ba68da37," ","Contratti di licenza",
306a62944b3a5dabaf7035ce45b47267," ","Informativa sulla privacy",
78e2b99ca31ea4fcce81fb53de82e6c3," ","Libro non esiste o è stato rimosso",
01927eac784debb204dea4d21d1b8cd8," ","informazioni",
a4db069238d8d89f372b686769c2a604," ","Categorie",
ed091b47af84c07cfe969247e61a1f15,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Passare alla sorgente",
987bdc9d763d9656ded5e0253d28f770,"You needn't translate the text. Unless you turn on the online book function for Chinese users","È necessario fare clic nella pagina Directory di ""switch a questa fonte"" effettive",
06077a433c30fb3b8dce7ae5996f619a," ","Selezionare una località",
74a7475cad9677ba41b4ccbc6a222d8f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Scaricare tutti i",
b8134f85a74b3920ff131c916dbf071d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Introduzione a carico di rete",
2f4b2e23ac9742c76ce4cf15dd66433f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Scarica fonte: {0}",
80a0d7c704dd277483df1b4f8eb961d9," ","Aggiornare la sezione",
5ab8a6b8508a710d02102eec7184a452," ","Fallito!",
ca427b3f4b5b4e4018787e96a7920573,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Modifica origine scaricare romanzi",
c98a3f50a5d9959de819145f22202016," ","Si tratta di una documentazione di importazione locali",
3102be5b9306de12b8bd645c06fa585e,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Mi dispiace, ma un elenco di dati capitolo non è valido.",
5a65aee8789bf00cc8241a2f6bfb544d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Mi dispiace, errore analisi nelle sezioni vengono elencati i dati.",
72e4c614a827ae7172b0f2db5e945869," ","segnalibro",
8c10fdaffa1194375415263aec016f6c," ","Sezioni di spostare verso il basso di un elenco",
adc5a4368fa48441d2fc6eeea059e1f4," ","Elenco di capitoli al segnalibro",
53b347b7048f7abf4c9f35552ac5c298," ","Top elenco capitolo",
beb3c7b9b84b19abbea4a52b9a0a1cee,"You needn't translate the text. Unless you turn on the online book function for Chinese users","L'aggiornamento è completo! Fare clic su OK per tornare agli scaffali!",
364b3c4617ce8abd033a23ca16710e1f," ","Errore",
8981f0b224cd1fbf94ed9f0811732b32," ","Rinfresca l'errore di capitoli",
f3cd462c40a8f408171cede0fa6ddf94," ","condividere",
2659c9139ee8bdd4d0504795c8db8b9a," ","Quota per?",
74004a25e517903140e99be92654a041," ","Sono spiacente, ma condivisione fallimento...... Codice di errore: {0}",
2ea379700b3589b6ac480ea8e5ebc512," ","Altri di condivisione",
610fac2c6e60970a6ba71927f0c1ae3d," ","Qui è un buon libro che si può anche guardare il {0}",
d50e625497218b93d1249e5dae53f8cc," ","Condividi l'applicazione",
8f8c669401044b0bd458648c02320926," ","Utilizza un'espressione regolare per trovare le sezioni per saperne di più, cliccate qui",
f677171484f7456d13f2bd9ccc4bc94b,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Directory di download di profilo una volta che il caricamento è completato.",
6906830459d60629dc34a5f31d5e1641,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Dopo il profilo di caricamento è completo, si prega di scaricare i libri nuovamente.",
2eed1a744433034f759eb020269222cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Più tardi, rinfrescante ""{0}"", è stato rinfrescante {1}, {2}.",
7c716ca43d80e5226e97df40901afd81,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Dopo aver cliccato il download directory nei libri pagina Directory verrà aggiunto al ripiano",
809c638fc3928737294187ac1d4865e0," ","Nome della Rubrica non valido per favore riprovare dopo cambiando libri!",
2a3858cf6d51e263be55e9be819aff41," ","Siamo temporaneamente in grado di ottenere questo romanzo, riprova più tardi. Codice di errore: {0}",
7e9cd7ac8d16f182c2c0fcd734d550e9," ","Si tratta di una documentazione di importazione locale, funzioni di condivisione non sono disponibili. Si può andare a casa >di mio librerie >lunghe premere o fare clic destro per condividere libri >l'esportazione di libri da condividere.",
0cc1bb2ad253c9e53b37998e7ec92c24," ","Copertina di libro di sostituzione",
bd430bffe7bc2eb54c274eec3ada6b1e,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Directory di download",
816879e7d23367479d3520fb710b0970," ","Caricato {0}",
7d1dadf8c47a38178c0f610d73d40f82," ","Nuovo capitolo viene caricato in {0}",
32653d660d6f84aaae6b8c9f541a9d7c," ","Caricamento in corso...",
9888b83e95fdb55ce3d92862892b5980," ","Nessun profilo",
28a1d088d9b44407d4815a14a556bbd3,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Non supporta il sito Web del romanzo",
6f3d60f8f8cdacf828037b3103239f6a," ","aggiornare",
719d22977ebea23a69694415ea704a73," ","Viene caricato per aggiornare",
5b20ad083b3495ee81a7e444e513bc8b," ","Errore durante la scrittura il coperchio! Automaticamente ignorato.",
a5eb26b7a73a9be7a9fe1e0b11218c0f,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Questa funzionalità mediante l'analisi della pagina Web indirizzo dove l'elenco dei romanzi, la cache non in linea dei tuoi romanzi preferiti (risolve solo la directory della versione computer; e visualizzare solo le impostazioni di ricerca del sito)",
65ca0782e3b0ff1e2c90b17edb7164ef," ","Tempo fuori funzione ha effetto solo una volta, hanno un effetto arrestato immediatamente il software",
dc615c71c75159f1241295a68532e9e6," ","OR",
82bf182b5496a2f6669035c611a8ba2a," ","Stop se raggiungere lettura",
6d8cdb3f42da88bfa057fe2be72b75a8," ","Ulteriori informazioni sulle funzionalità di Cortana",
bb2e4ef58f4725e462109041842b04a1," ","Cortana personalizzato al nome del software (dopo il riavvio per rendere effettive)",
146c96e98e7cbd15bb3f50ae3e73859f," ","Default lettura",
d56f41bdddf75bae61ed4767d8f299d1," ","Lettura di sfondo",
51bdbc5eb6f678d989d41f0a3e7e6527," ","Lettura generale",
a09256d024fe5fe071e20cdc0f6dd830," ","Nessun Impostazione",
ed46b38d0466e14346c1fb3fd26297d2," ","Velocità di lettura",
52f64da70f4cb272e538222b95ea7950," ","Nelle impostazioni avanzate della ""velocità"" e del software ""velocità di lettura"" Mostra sovrapposizione",
45eba65eb197cb75a452ee3c394985f1," ","Sfondo di disattivare funzionalità di sintesi vocale può accelerare la velocità di avvio del software",
9c6b35f999bead4a23ee350c74c51b3b," ","Disattivare la sintesi vocale di sfondo",
9897d89c30b50632d144a875d5ed5bca," ","Impostazioni avanzate",
6ff25ac0989d09122fe2051d385d6e1c," ","Temporizzazione fuori",
908bcfa2bdf0825b64f71f7acc5ae8a8," ","Anteprima",
69edc9a7545f5952f2eb8bb477b7bfd5," ","Capitolo perduto tenta di importare automaticamente un file TXT",
56ae3e94df263fa7a65c3848367293b6," ","scuro",
c2078d547e9637a4ca51a251ca892ab6," ","Seguire il sistema",
fad60fa1b631416df4095f316062decb," ","Chiaro",
5ac80a7934edbfd5b6a8efdc393b0cd1," ","Reimpostare il software",
8d8f6ae4783dca312bbeabcbc989123f," ","Eliminare uno sfondo personalizzato di casa",
acf391897e17af7ac972a64962ed8679," ","Conferma prima di uscire",
ec7072431c87349c94bc53f342b6ef5d,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Consente di visualizzare le informazioni di download",
1c5cc01e1076f8525a7493b0e33ec7ea,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Visualizza solo i nomi dei capitoli",
d22b6efa1b10dc4c06ebc2ceee51183c," ","Sfondo di Custom Home",
de08c730e0359d1174b474d641934734," ","A casa quando si sceglie il pulsante indietro per appendere",
c311dcc462c2723d9b940d1e469c4579," ","Recentemente letto solo coperchio schermo (griglia-come la disposizione)",
58a73ddd04023e7bdcd987d747196b0f," ","Ripristina impostazioni predefinite",
99049f7743ec8137f3e25eda978cd424," ","Argomenti software",
5b7d0c02f4ec0fcb3867c8f9ef1b6ebb," ","Nel pulsante di valutazione ultimo pagina letta",
14c570ef45967bb84f27fa80f7dfd7fe," ","Cercare di trovare i libri mancanti",
a2bbdd1a54fd20b832415b3df9b6951c,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Visualizzazione elenco sezione",
87cbc727c79de38014a4592b4ee14378," ","Selezione carattere",
a0101e72223b4398aa6e7bbb308bf15e," ","tipo di carattere predefinito",
36c63a87499e7f7a3db4c154255e3d73," ","Importazione di file di font (TTF)",
c4bfdf172808307c7e744c034abad28f," ","Schermo di lettura leggera lunga",
6b6407178688c76cf63fb65521f4e8cb,"You needn't translate the text. Unless you turn on the online book function for Chinese users","Lettura automatica dei capitoli",
7e132e40115d73995294628419cc4d82," ","Velocità di scorrimento automatico (opzionale)",
3841e5320722b25396ece8c3d3e96158," ","Selezione di sfondo viene salvato automaticamente.",
31efd81819bbe7dea7f80978b57b9865," ","Selezionare un colore di sfondo da un colore predefinito",
2dcd3c8cd70f216e1398afbc96b8aae2," ","Immagine personalizzata",
f7ea954fbfdf88c9ef63e8d561f33a44," ","Ignorare gli spazi vuoti e altre funzioni dove un paragrafo?",
f2da4cb1cf445f069fe9469664471f3f," ","Dove attivare la modalità notte?",
9fda718ee2f1cf73b7ec1b85a06c7b50," ","Immagine predefinite",
1059208e20fdee50e71de30ccfa0315e," ","Foto in bianco",
70085e7dd9a572ac8d7fb107f2ed79f6," ","Il colore di sfondo corrente:",
3387de75cb654c7ff9630dd1e327b4dc," ","Convertire con",
6be9b2b87222dc44c23741bb8b9165ed," ","Non convertire",
934d2630532d54ba1c9cc83a421a8921," ","Ai tradizionali",
3cca37597bb3a59bafc2bae861602cc7," ","A semplificato",
3a4257b181c68e306fc7f93cd679d9e5," ","svolta",
46c49fe7b4453a8b22ebabdcbc327714," ","Solo schermo orizzontale",
0f434f26f65bcedc82a0a95109c15f89," ","Kelvin",
37ec5b3723d02dae2a178f148838ca6a," ","Visualizzazione della due-colonna (modalità di scorrimento non è valida)",
1d08246170bc27a10670182ec077f3e2," ","Grassetto attivato",
bb3db65142afd55de38bde6f4efe3f5e," ","Utilizzare un'immagine come sfondo",
9272366e585c8d33058284594f1226bd," ","Dove attivare lo scorrimento automatico?",
9fa091221017ef9469f7a115a660803d," ","rimuovere",
a4384a19e7bbc57a9cea2ad18105c8cc," ","Eliminato con successo!",
7541b9ee52d33f956121fc68b12fe512," ","Importazione di file libro",
8b57a3bc3ecf56e3c715d5bc70489e71," ","Mi dispiace, c'era un errore sconosciuto!",
2afa97007542298737aff364c74222fe," ","Ancora non avete letto",
c6f10221224f1cdff3ab3ac8f8799d78,"You may need to change the semantics for your language","Lettura ad alta voce testo verrà convertito in file audio in background, perché la particolarità richiesta da sezioni di conversione di formato di file. (3500 parole nel locale importare libri per il capitolo. ) (Per favore assicuratevi di convertire i capitoli di libro in linea possono essere scaricato, la conversione si fermerà davanti a nessuna sezione download. )",
50d7b5e36ff426c02eb6cbbbcc1743c4," ","Si può essere nella mia libreria interfaccia dei file audio generati possa essere eliminato per liberare spazio di archiviazione",
3e950068cd6f491888bf971b1f9495d7," ","Numero di capitoli",
b112aca103f47a5fb6c48e8f9ca66f3c," ","Se si desidera continuare a riprodurre i file che sono stati generati, si prega di andare all'interfaccia principale >ora giocando",
6c05aeeb7d90dba7b0e9b95c10374b2a," ","Sostituire il file generato",
a3c6916634cd5387857d24abf2e08e69," ","Avvia compilazione",
3e20ea6c22588762777039ad52648e0e," ","Non eliminare i file vocali",
edf98f1565cbeffd51b2edb6014ee2f1," ","Certo che si desidera eliminare nei libri lettore '{0}'?",
f7c31f72d4ba5d120f1e6037b69e7db0," ","Determinare il lettore che si desidera eliminare questi elementi {0}?",
4ee06c9e10a5b51617f4bd70a3548f51," ","Vuoi eliminare?",
4186e2aeffe90cff008fa7950b7e6b56," ","Preparando la lettura di sfondo",
a517760ebbbc6e7df43819dc5cdb0c04," ","Scaffali di libri per la ricerca",
9977ae0924d760663a08b3ac315f10e3," ","aperto",
7a2629b7b07bc7846a330a030aeb1aa5," ","Non esistono libri disponibili per l'esportazione!",
acd158c17f7152f8a39a8ba066fe1b21," ","File del pacchetto ""Fly Reader""",
0151cbcd494c804b69034fb2bc3ee164," ","Packet importazione è completa! È possibile utilizzare il ""Fly Reader"" nel file manager per aprire il pacchetto di importare libri",
ba7e8a55f7f8a2cc0b82c96ea940807a," ","Non è riuscito a creare la copertina!",
20d899a633d125187b428ea26da0b41a," ","Sostituisci tutto",
e9eec6b9e8596d928f11b439f89dd128," ","Importazione ({0} file, un totale file su {1})",
d5ae0d23f68efefad1beca2dce060adc," ","Importazione completata. Fare clic su OK per tornare all'applicazione {0}. <br/>a leggere il romanzo, si prega di aprire il software (non compresa la funzione ""Condividi"" per aprire il software)",
5ab7060016c7ff7dbcde1f1697a2291c," ","Questo file è vuoto, abbandonato di importazione di questo file!",
2398e2ed49a75595dc1097dba13b89ba," ","Si sono verificati alcuni errori durante l'importazione!",
fdef48c379f9e56b1e9c390434612bae," ","Libro con lo stesso nome esiste già, se non si desidera sostituire, saltare e cambiare il nome del file e riprovare",
d7ff38acc5383a489fc1224bfe1ddf47," ","Libro nome (senza estensione) non può essere ""altro1"" Shared ""e"" PlatformData ""ha rinunciato per importare il file, ad esempio la necessità di importare, sostituire il nome del file e riprovare!",
4c4f1a34ecc6f9b6395471dd4365d0db," ","Lunghezza del nome file supera i 50! Per procedere con l'importazione, fare clic su ""{0}""",
f5a709cb7491a113ef64d195aaf4886e," ","File senza estensione! (Aveva abbandonato importare questo file)",
dfa1e60b8f3f2050f8635760971eba7a," ","Capitolo perduto di essere intelligente? (Consente di dividere automaticamente i capitoli del romanzo)",
7a6bd78091c46f00b3a6f3df3bdb397d," ","Questo file dovrebbe essere una versione successiva di ""Fly Reader"" si apre, controllare l'aggiornamento del software!",
5e2edf50d557483f14fe03a89f07e7cc," ","Questo file potrebbe essere stato danneggiato, ""Fly Reader"" Impossibile aprire il file!",
63e61d1d5a8c2b543bd529878bd13dd7," ","Nome del file di intercettazioni",
107461687928da13507340f7180cea4c," ","Intercettazione del nome del file (questo non è più richiesto)",
7c1a91eac24a021c904e959c7f83152d," ","Sicuro di voler uscire?",
9dde360102c103867bd2f45872f1129c," ","sostituire",
cd7e1aadcd2da1d4590bd09886edb549," ","Per favore selezionare un libro e fare clic su Apri.",
b150c7aee75745f86910047addbe16a7," ","Impossibile creare i libri di {0}!",
72ef2b9b6965d078e3c7f95487a82d1c," ","ignorare",
44981e3aac654dc2ecd7b2cd3c5b2a6a," ","Cancella cronologia ricerche",
cec85b6f646c5c508a5b5fe24ceb52f2," ","Importare file della Rubrica o utilizzare i file JPG per sostituire lo sfondo della pagina iniziale",
46e4d85ef6b2fd701c49f88304bf92f1," ","Si noti che questo sfondo dopo la lettura ad alta voce dispongono è consigliato solo per la generazione di file vocale esportato nei miei libri bookshelf pacchetti per uso del telefono cellulare. Se hai bisogno di giocare sul vostro computer, è possibile condurre direttamente ad altre finestre per la lettura di sfondo.",
2d223e38654435d2047cc88975b51cf8," ","È dispiaciuto, comparso ha alcuni errori <br/>di maggio di motivi:<br/>1 e non abbastanza di memoria (RAM) o lo spazio di archiviazione;<br/>2 e richieste generate dei capitoli numero troppo più; <br/>se continuato pop-up ed ogni errori di questo progresso è con incrementi di, costantemente puoi cliccare pulsante ""ha cominciato generato"" alla soluzione di questo problema <br/>Nota: sarà l'installazione del software nella scheda SD, può errori maggiore probabilità.",
5ba8a053731ad78871f7b666aa96e120," ","Per eseguire questa operazione in questo momento, si prega di provare nuovamente dopo il riavvio del software",
61d490d0a77ccf1804dfeb90b0f867f5," ","Mi dispiace, ma ci sono alcuni <br/>di errore possibili cause:<br/>1, non è riuscito a trasferire playlist. <br/>2, il processo in background viene arrestato in modo imprevisto, riavviare il software e provare di nuovo",
aa5c3e6ad7daa807bd752708b2cab303," ","Sei sicuro di che voler continuare? Non suggeriamo le sezioni generate è maggiore di 100, questo può consumare un sacco di tempo.",
45fb1d2618b46eebff7ea4854dde987e," ","sezione di {0}",
5c8790ff21f87497b3ce6efb2200469d,"You may need to change the semantics when writing in a right-to-left language.","La riproduzione è stata completata, si prega di tornare alla schermata di ""dietro le quinte-discorso control"" e fare clic sul pulsante ""vista ora giocare capitolo"" e poi costruire il resto del contenuto. Se non vedete ""dietro le quinte-discorso controllo"" dello schermo, è possibile accedere all'interfaccia principale, quindi fare clic su in alto a sinistra del pulsante schermo tre linee, trovare il pulsante di riproduzione, fare clic su invio.",
f775b5a5c3905d5b52e5c10f205d1b5c," ","È stato completato, si prega di restituire per continuare a costruire",
97acccecc762d8ffdc3d12dcf6372144," ","Nella casella di testo, immettere un numero intero",
f76b334eb05eae5539b032d428ada618," ","Avvia compilazione",
bba236c42a1fc0f8cbd4a4779d2f6f7c," ","Viene generato",
1a839128c22d18d2463890600e7d4cdf," ","Se si riesce a giocare, potrebbe essere causato dai seguenti motivi:<br/>1, il file è danneggiato, tentare di ricostruire (Nota controlli la casella di controllo ""Sostituisci il file generato"");<br/>2, bassa potenza, lo sfondo non può essere letto;<br/>lettura 3, il processo in background non viene avviato correttamente (fare clic sul pulsante di riproduzione, le carte per pochi secondi ma non gioca. ) Si prega di riavviare il software o apparecchiature <br/>se viene visualizzato più volte un errore, si prega di utilizzare la funzione di feedback al nostro feedback ~",
00d23a76e43b46dae9ec7aa9dcbebb32," ","abilitare",
3e1350db63368fe2034f3692984db964," ","Temporaneamente Impossibile visualizzare",
6b041ef73425a95c3481118a3409ad31," ","Ha smesso di discorso di sfondo, si desidera attivare",
e9a71f6b8e24e41e6ef1f40e690f5276," ","Vedi il capitolo corrente",
7f02cfc28d206bfce07f009885187d47," ","Backstage-discorso controllo",
7b83d3f08fa392b79e3f553b585971cd," ","avviso",
972873f4f06fd316df888b231ec7c832," ","Elimina dati è completa, si prega di riavviare il software",
4f11d5fe00a071e29f49a99819a6e1a3," ","Sei sicuro di che? Questa operazione eliminerà tutti i romanzi si scarica e inizializzare le impostazioni!",
d89c21567736044d8abff06c431b11cc," ","Recuperare la configurazione iniziale è completa, si prega di riavviare il software",
cb3e63c13a82b12f1168c04eb4e80c42," ","Si può ripristinare le impostazioni originali? Questo non elimina i libri scaricati.",
2740964efb6ea7a3877ab3fe86389c2e," ","Si prega di riavviare il software per aggiornare questa impostazione!",
2d5d284ad19ba86c9882534fe0180b7c," ","Eliminare uno sfondo di home page personalizzata di successo",
2f85e23db8cdea8b7a6e75d452ac803c," ","È stato completato, trovato {0} libri",
401ddaee941bd41fce4830bfd06c1f2a," ","Attualmente hanno un background di home page personalizzata, senza eseguire un'operazione di eliminazione",
2172550908be8aecb7ee21a3e10d03d3," ","Impostare correttamente lo sfondo della schermata iniziale",
2a72666c75e17285bc1e170fb25cb16f," ","Disattivare la sintesi vocale di sfondo",
360a06ca5005ea47fb9b04a537a55181," ","Sintesi vocale sfondo",
8959ad55f23248a9aae05d347b09dd5e," ","disattivare",
8d0b301bab7837e3bc9d3d8b74a09663," ","Ora chiuso",
849e6a485ae482afd4fbae883d5db72c," ","Inserire i valori che hai selezionati, tempi caselle di selezione",
6632e1991257ba382ec0f80da7f56efd," ","Sei sicuro che si desidera abilitare?",
568191103d8f90e539d0ca72ce02537d," ","Dopo {0} minuti",
cafc9519d240de2132cdfffdfbdbb91b," ","Velocità di lettura: {0}",
ba017447d8c64e59aa4068e4c2b6bab2," ","Impossibile avviare la lettura.",
c659d64dfbe18e6a7c662f9fc6e53d32," ","Sei sicuro che si desidera disattivare? dopo la disattivazione, attualmente in riproduzione contenuto possono continuare a giocare, ma non è possibile operare all'interno del software, ma solo tramite pulsante di regolazione del volume del sistema operativo, e non sarà in grado di avviare una nuova lettura di sfondo",
b838695318518992a26d78068cb19776," ","Analisi di carattere file non riuscita! Questo può essere un file di tipo di carattere danneggiato!",
082b4aedfe03c54e12fa3cd9eafd4472," ","Colore di sfondo personalizzato",
f2a6293fea00656304594fa92b3f4bf0," ","Scegli colore carattere",
2c99c56ee15747fff4d038105286d371," ","Rimozione completata",
